episode,shots,reward,mode_switches,moving_avg_shots,moving_avg_rewards
4175,38,30.099999999999977,2,73.05,31.364999999999966
4176,39,33.0,3,72.78,31.391999999999975
4177,92,27.700000000000003,3,72.99,31.340999999999966
4178,69,29.99999999999998,4,72.93,31.346999999999966
4179,76,29.299999999999994,4,73.12,31.29799999999997
4180,65,36.39999999999999,3,73.36,31.303999999999974
4181,62,30.699999999999964,2,73.4,31.29999999999997
4182,37,39.199999999999974,4,72.88,31.351999999999965
4183,77,29.19999999999994,3,72.77,31.332999999999966
4184,106,29.29999999999997,4,73.25,31.284999999999965
4185,91,27.799999999999976,4,73.29,31.250999999999973
4186,76,29.29999999999997,2,72.93,31.28699999999997
4187,67,30.20000000000001,2,73.04,31.215999999999976
4188,98,30.100000000000005,2,72.87,31.26299999999997
4189,83,28.59999999999994,4,72.48,31.331999999999972
4190,92,30.699999999999903,4,72.41,31.308999999999966
4191,60,30.9,2,72.24,31.29599999999997
4192,82,31.699999999999985,4,72.17,31.302999999999965
4193,110,25.89999999999999,2,72.25,31.294999999999973
4194,89,30.999999999999993,2,72.63,31.31699999999997
4195,31,27.799999999999997,4,72.53,31.26699999999997
4196,72,32.69999999999999,2,72.77,31.30299999999997
4197,132,23.699999999999925,5,73.6,31.18999999999997
4198,46,32.29999999999999,2,73.27,31.19299999999997
4199,58,37.09999999999999,4,73.39,31.240999999999968
4200,67,36.199999999999974,2,73.4,31.239999999999966
4201,38,30.1,3,73.46,31.173999999999968
4202,71,35.79999999999999,2,73.16,31.29399999999997
4203,91,30.799999999999997,4,73.38,31.30199999999997
4204,105,32.39999999999996,2,73.8,31.319999999999972
4205,32,33.69999999999998,2,73.61,31.338999999999974
4206,72,32.69999999999999,5,73.89,31.31099999999997
4207,95,30.399999999999906,4,73.84,31.31599999999997
4208,51,34.79999999999997,2,73.59,31.31099999999997
4209,91,27.8,2,74.02,31.26799999999997
4210,98,30.099999999999984,2,73.83,31.346999999999976
4211,86,28.29999999999999,2,74.39,31.290999999999976
4212,80,28.899999999999967,4,74.25,31.364999999999974
4213,71,29.79999999999994,4,74.24,31.30599999999997
4214,82,25.699999999999996,4,74.33,31.26699999999997
4215,56,31.29999999999994,2,74.62,31.237999999999964
4216,114,19.50000000000002,2,75.25,31.084999999999965
4217,112,28.699999999999918,2,75.35,31.134999999999962
4218,40,35.899999999999984,2,74.97,31.17299999999997
4219,110,25.899999999999984,3,75.43,31.09699999999997
4220,46,32.3,4,75.29,31.170999999999978
4221,78,26.099999999999998,2,75.59,31.110999999999972
4222,52,34.7,4,75.33,31.16699999999997
4223,103,29.599999999999948,2,75.15,31.184999999999967
4224,97,27.199999999999974,4,75.02,31.167999999999964
4225,37,33.199999999999974,3,74.72,31.16799999999997
4226,56,37.29999999999999,2,74.6,31.20999999999997
4227,73,32.59999999999999,4,74.13,31.28699999999997
4228,95,27.400000000000013,6,74.41,31.258999999999972
4229,55,37.39999999999998,6,74.4,31.259999999999977
4230,48,32.099999999999994,4,74.26,31.213999999999974
4231,119,27.99999999999992,3,74.54,31.155999999999977
4232,88,34.09999999999997,4,74.39,31.170999999999978
4233,104,29.50000000000003,2,74.71,31.168999999999972
4234,89,30.999999999999936,2,74.96,31.173999999999975
4235,52,34.69999999999998,5,74.65,31.174999999999972
4236,79,31.999999999999964,2,74.76,31.193999999999978
4237,68,36.099999999999945,2,74.86,31.243999999999975
4238,117,25.19999999999989,4,74.94,31.235999999999972
4239,68,30.09999999999998,4,74.78,31.22199999999997
4240,72,32.69999999999998,2,74.52,31.277999999999974
4241,46,38.3,3,73.85,31.344999999999978
4242,35,30.399999999999977,4,73.71,31.298999999999978
4243,33,33.6,4,73.11,31.41899999999998
4244,35,30.399999999999988,3,72.58,31.441999999999986
4245,117,25.200000000000017,4,72.98,31.341999999999974
4246,28,40.1,3,72.81,31.358999999999973
4247,61,33.8,4,72.6,31.349999999999977
4248,81,31.799999999999983,2,72.6,31.37999999999998
4249,59,33.999999999999986,4,72.28,31.441999999999986
4250,70,32.899999999999935,2,72.65,31.374999999999986
4251,43,32.599999999999966,5,72.36,31.37399999999998
4252,71,32.79999999999997,4,72.03,31.376999999999985
4253,40,35.89999999999999,2,71.79,31.400999999999986
4254,64,36.5,3,71.53,31.48699999999998
4255,74,32.49999999999999,3,71.93,31.506999999999984
4256,82,31.69999999999993,4,72.18,31.45199999999998
4257,73,32.59999999999998,4,72.43,31.456999999999976
4258,78,32.09999999999996,4,72.36,31.49399999999998
4259,66,36.29999999999998,2,72.36,31.52399999999998
4260,39,39.0,4,71.8,31.579999999999977
4261,55,28.39999999999999,2,71.48,31.64199999999998
4262,64,36.49999999999999,6,71.46,31.643999999999984
4263,53,37.59999999999994,2,71.35,31.714999999999982
4264,97,30.19999999999996,3,72.04,31.615999999999975
4265,45,32.39999999999999,2,71.3,31.689999999999976
4266,37,39.199999999999996,2,71.16,31.733999999999973
4267,70,35.89999999999998,5,71.07,31.802999999999976
4268,71,32.79999999999998,2,71.21,31.788999999999977
4269,90,27.899999999999956,2,70.91,31.818999999999978
4270,68,33.099999999999966,4,71.14,31.82599999999998
4271,40,35.89999999999998,2,70.89,31.82099999999998
4272,77,29.199999999999953,2,70.83,31.766999999999975
4273,43,38.599999999999994,2,70.85,31.764999999999976
4274,83,28.599999999999937,4,70.94,31.755999999999975
4275,57,25.19999999999998,3,71.13,31.706999999999972
4276,119,24.99999999999992,2,71.93,31.626999999999974
4277,69,32.999999999999964,4,71.7,31.67999999999997
4278,32,33.7,3,71.33,31.716999999999974
4279,108,26.1,6,71.65,31.684999999999977
4280,64,36.499999999999936,2,71.64,31.68599999999997
4281,61,30.799999999999983,4,71.63,31.686999999999976
4282,116,25.30000000000002,2,72.42,31.54799999999998
4283,60,30.89999999999997,3,72.25,31.564999999999987
4284,98,33.099999999999966,2,72.17,31.602999999999984
4285,58,34.099999999999966,2,71.84,31.665999999999976
4286,71,29.799999999999955,5,71.79,31.670999999999978
4287,114,25.49999999999991,3,72.26,31.623999999999977
4288,83,34.59999999999998,4,72.11,31.668999999999972
4289,77,35.199999999999946,2,72.05,31.734999999999967
4290,104,29.499999999999886,3,72.17,31.722999999999974
4291,85,34.399999999999935,6,72.42,31.757999999999974
4292,99,27.0,2,72.59,31.710999999999977
4293,64,30.499999999999986,4,72.13,31.756999999999977
4294,73,32.59999999999998,2,71.97,31.772999999999975
4295,55,31.4,2,72.21,31.808999999999973
4296,73,32.59999999999999,2,72.22,31.80799999999997
4297,70,29.899999999999967,4,71.6,31.869999999999976
4298,70,35.89999999999995,2,71.84,31.905999999999977
4299,60,30.900000000000002,2,71.86,31.84399999999998
4300,64,30.49999999999998,6,71.83,31.786999999999974
4301,41,32.79999999999999,4,71.86,31.81399999999998
4302,89,30.999999999999943,3,72.04,31.765999999999977
4303,34,36.499999999999986,4,71.47,31.822999999999976
4304,71,29.80000000000001,5,71.13,31.79699999999998
4305,48,29.099999999999948,2,71.29,31.750999999999973
4306,67,30.19999999999996,4,71.24,31.72599999999997
4307,116,28.299999999999912,2,71.45,31.704999999999973
4308,86,34.29999999999993,2,71.8,31.699999999999967
4309,96,27.300000000000022,2,71.85,31.69499999999997
4310,109,26.000000000000014,4,71.96,31.653999999999968
4311,46,38.29999999999997,4,71.56,31.753999999999973
4312,120,30.89999999999995,2,71.96,31.77399999999998
4313,37,39.199999999999996,2,71.62,31.867999999999974
4314,41,26.79999999999999,2,71.21,31.878999999999973
4315,69,33.0,4,71.34,31.895999999999972
4316,94,27.499999999999908,4,71.14,31.975999999999978
4317,98,33.09999999999995,6,71.0,32.019999999999975
4318,62,33.699999999999996,2,71.22,31.99799999999997
4319,39,35.99999999999997,2,70.51,32.098999999999975
4320,65,36.39999999999998,3,70.7,32.13999999999997
4321,61,30.799999999999976,2,70.53,32.186999999999976
4322,35,33.39999999999999,2,70.36,32.17399999999998
4323,87,28.199999999999974,3,70.2,32.159999999999975
4324,56,31.299999999999976,4,69.79,32.20099999999998
4325,35,27.400000000000006,2,69.77,32.14299999999997
4326,58,31.099999999999966,2,69.79,32.080999999999975
4327,67,33.199999999999974,2,69.73,32.08699999999997
4328,115,25.39999999999991,3,69.93,32.06699999999998
4329,90,27.899999999999956,2,70.28,31.971999999999976
4330,52,37.69999999999997,4,70.32,32.02799999999998
4331,72,29.699999999999953,5,69.85,32.04499999999997
4332,70,32.89999999999993,4,69.67,32.03299999999997
4333,91,33.799999999999926,2,69.54,32.075999999999965
4334,36,39.29999999999998,4,69.01,32.15899999999997
4335,84,31.499999999999936,4,69.33,32.126999999999974
4336,78,35.09999999999994,2,69.32,32.15799999999997
4337,107,26.19999999999997,2,69.71,32.05899999999997
4338,66,36.29999999999996,2,69.2,32.16999999999997
4339,47,38.19999999999999,2,68.99,32.25099999999997
4340,67,30.200000000000014,4,68.94,32.22599999999997
4341,94,30.499999999999993,2,69.42,32.14799999999997
4342,115,25.39999999999997,2,70.22,32.09799999999997
4343,61,30.799999999999983,2,70.5,32.06999999999998
4344,88,31.09999999999993,4,71.03,32.07699999999998
4345,68,30.099999999999962,2,70.54,32.12599999999997
4346,78,32.099999999999916,3,71.04,32.04599999999997
4347,23,31.599999999999994,2,70.66,32.02399999999997
4348,97,27.199999999999953,2,70.82,31.977999999999966
4349,63,33.599999999999966,4,70.86,31.973999999999965
4350,82,28.70000000000001,2,70.98,31.931999999999963
4351,49,37.99999999999999,2,71.04,31.98599999999996
4352,78,32.099999999999994,4,71.11,31.978999999999964
4353,95,30.3999999999999,2,71.66,31.923999999999964
4354,40,32.899999999999984,4,71.42,31.88799999999997
4355,63,36.599999999999994,2,71.31,31.92899999999997
4356,40,32.899999999999984,2,70.89,31.94099999999997
4357,51,37.79999999999996,6,70.67,31.99299999999997
4358,120,24.89999999999994,2,71.09,31.92099999999997
4359,92,27.699999999999953,2,71.35,31.834999999999972
4360,79,31.999999999999986,3,71.75,31.76499999999997
4361,82,28.69999999999991,2,72.02,31.767999999999965
4362,63,33.59999999999995,2,72.01,31.738999999999965
4363,66,33.30000000000001,4,72.14,31.695999999999966
4364,33,39.599999999999994,4,71.5,31.789999999999967
4365,86,31.299999999999923,2,71.91,31.778999999999964
4366,67,33.20000000000002,5,72.21,31.71899999999997
4367,77,35.19999999999998,6,72.28,31.71199999999996
4368,49,31.999999999999982,2,72.06,31.703999999999965
4369,78,32.09999999999998,2,71.94,31.745999999999963
4370,70,29.89999999999999,4,71.96,31.71399999999997
4371,75,29.39999999999994,2,72.31,31.648999999999972
4372,47,32.19999999999997,3,72.01,31.678999999999974
4373,89,30.999999999999968,5,72.47,31.60299999999997
4374,47,32.19999999999998,6,72.11,31.638999999999967
4375,85,34.39999999999998,2,72.39,31.730999999999966
4376,51,37.79999999999997,2,71.71,31.858999999999973
4377,92,27.699999999999942,4,71.94,31.805999999999973
4378,53,37.599999999999994,4,72.15,31.844999999999974
4379,71,35.79999999999999,4,71.78,31.941999999999965
4380,59,36.99999999999996,4,71.73,31.946999999999967
4381,92,30.699999999999996,2,72.04,31.945999999999962
4382,59,30.99999999999996,2,71.47,32.002999999999965
4383,100,29.89999999999989,4,71.87,31.992999999999967
4384,94,27.500000000000014,5,71.83,31.936999999999966
4385,109,31.999999999999925,2,72.34,31.91599999999997
4386,69,35.999999999999964,4,72.32,31.97799999999997
4387,58,37.09999999999997,4,71.76,32.093999999999966
4388,55,37.39999999999999,6,71.48,32.12199999999997
4389,93,30.599999999999984,2,71.64,32.075999999999965
4390,88,34.09999999999991,3,71.48,32.121999999999964
4391,74,35.499999999999964,4,71.37,32.13299999999997
4392,27,34.19999999999999,2,70.65,32.20499999999996
4393,61,33.79999999999999,4,70.62,32.23799999999997
4394,56,37.299999999999976,6,70.45,32.28499999999997
4395,64,33.49999999999995,2,70.54,32.30599999999997
4396,44,29.499999999999996,4,70.25,32.27499999999997
4397,91,27.799999999999923,2,70.46,32.25399999999996
4398,49,34.99999999999999,2,70.25,32.24499999999997
4399,64,33.500000000000014,5,70.29,32.270999999999965
4400,90,27.89999999999994,4,70.55,32.24499999999997
4401,102,32.69999999999991,4,71.16,32.243999999999964
4402,47,32.199999999999974,2,70.74,32.255999999999965
4403,90,27.900000000000006,4,71.3,32.169999999999966
4404,114,25.50000000000002,2,71.73,32.12699999999997
4405,59,33.99999999999998,2,71.84,32.17599999999996
4406,89,30.99999999999992,5,72.06,32.18399999999997
4407,73,32.599999999999966,2,71.63,32.22699999999997
4408,31,36.8,1,71.08,32.25199999999997
4409,87,31.199999999999967,3,70.99,32.29099999999996
4410,81,34.799999999999955,4,70.71,32.37899999999996
4411,99,26.999999999999936,2,71.24,32.26599999999997
4412,79,31.999999999999957,3,70.83,32.27699999999996
4413,59,27.999999999999975,3,71.05,32.16499999999997
4414,68,36.099999999999966,2,71.32,32.25799999999997
4415,93,27.59999999999991,4,71.56,32.203999999999965
4416,46,35.29999999999997,4,71.08,32.28199999999997
4417,76,32.299999999999976,2,70.86,32.27399999999997
4418,83,31.59999999999998,2,71.07,32.25299999999997
4419,36,30.299999999999997,2,71.04,32.19599999999997
4420,49,34.99999999999997,5,70.88,32.181999999999974
4421,91,30.79999999999996,5,71.18,32.181999999999974
4422,51,37.8,2,71.34,32.22599999999997
4423,64,30.499999999999982,4,71.11,32.248999999999974
4424,62,27.69999999999996,2,71.17,32.21299999999997
4425,94,30.500000000000014,4,71.76,32.24399999999997
4426,65,30.399999999999956,3,71.83,32.236999999999966
4427,87,31.19999999999999,4,72.03,32.21699999999996
4428,89,27.99999999999993,4,71.77,32.24299999999997
4429,49,34.999999999999964,5,71.36,32.31399999999997
4430,35,33.39999999999998,2,71.19,32.270999999999965
4431,71,32.79999999999993,2,71.18,32.30199999999997
4432,96,30.299999999999933,2,71.44,32.27599999999996
4433,94,30.4999999999999,2,71.47,32.24299999999997
4434,24,37.499999999999986,4,71.35,32.224999999999966
4435,72,32.69999999999997,2,71.23,32.236999999999966
4436,61,33.80000000000001,4,71.06,32.22399999999997
4437,47,29.19999999999997,2,70.46,32.25399999999997
4438,44,35.499999999999964,3,70.24,32.24599999999997
4439,39,35.999999999999986,2,70.16,32.22399999999997
4440,102,32.6999999999999,3,70.51,32.24899999999997
4441,79,31.999999999999943,2,70.36,32.26399999999997
4442,77,29.2,4,69.98,32.301999999999964
4443,64,33.49999999999994,6,70.01,32.32899999999997
4444,65,30.39999999999996,4,69.78,32.32199999999997
4445,56,31.299999999999983,4,69.66,32.33399999999997
4446,91,33.79999999999997,2,69.79,32.35099999999997
4447,92,27.700000000000003,2,70.48,32.311999999999976
4448,90,30.899999999999977,4,70.41,32.348999999999975
4449,59,33.99999999999995,4,70.37,32.35299999999997
4450,112,25.69999999999992,2,70.67,32.322999999999965
4451,93,27.59999999999996,2,71.11,32.218999999999966
4452,71,35.79999999999995,4,71.04,32.255999999999965
4453,80,34.89999999999994,4,70.89,32.30099999999996
4454,107,29.199999999999882,5,71.56,32.26399999999997
4455,85,34.39999999999992,4,71.78,32.24199999999997
4456,58,34.10000000000001,5,71.96,32.25399999999996
4457,102,26.69999999999996,4,72.47,32.142999999999965
4458,55,31.4,4,71.82,32.20799999999996
4459,38,36.09999999999998,2,71.28,32.291999999999966
4460,75,29.399999999999963,2,71.24,32.26599999999996
4461,81,28.79999999999997,2,71.23,32.26699999999997
4462,89,30.999999999999986,2,71.49,32.240999999999964
4463,50,28.899999999999995,4,71.33,32.196999999999974
4464,64,24.5,3,71.64,32.04599999999997
4465,46,32.30000000000001,3,71.24,32.05599999999997
4466,70,32.89999999999994,4,71.27,32.05299999999997
4467,106,26.299999999999926,5,71.56,31.96399999999997
4468,81,31.799999999999947,3,71.88,31.961999999999968
4469,109,25.999999999999936,4,72.19,31.900999999999964
4470,53,34.59999999999998,2,72.02,31.94799999999996
4471,100,26.89999999999995,5,72.27,31.92299999999996
4472,94,30.49999999999992,4,72.74,31.905999999999967
4473,84,31.49999999999995,2,72.69,31.910999999999966
4474,106,26.299999999999905,3,73.28,31.851999999999965
4475,98,30.099999999999977,4,73.41,31.80899999999996
4476,49,37.99999999999997,5,73.39,31.810999999999957
4477,47,38.199999999999996,2,72.94,31.915999999999958
4478,52,37.69999999999999,4,72.93,31.916999999999963
4479,103,29.599999999999916,4,73.25,31.854999999999958
4480,55,31.4,4,73.21,31.79899999999996
4481,103,29.59999999999997,2,73.32,31.78799999999996
4482,84,34.49999999999996,5,73.57,31.82299999999996
4483,39,32.99999999999999,6,72.96,31.853999999999964
4484,58,25.09999999999998,4,72.6,31.82999999999996
4485,80,28.89999999999996,2,72.31,31.798999999999964
4486,24,37.499999999999986,4,71.86,31.81399999999996
4487,99,26.999999999999908,4,72.27,31.712999999999965
4488,62,30.69999999999997,5,72.34,31.64599999999996
4489,63,30.59999999999998,2,72.04,31.64599999999996
4490,85,28.39999999999999,4,72.01,31.588999999999963
4491,42,35.7,4,71.69,31.590999999999962
4492,127,27.199999999999932,4,72.69,31.52099999999996
4493,30,39.89999999999997,4,72.38,31.58199999999996
4494,58,31.099999999999945,4,72.4,31.519999999999964
4495,89,27.999999999999954,4,72.65,31.464999999999964
4496,62,30.699999999999953,2,72.83,31.47699999999996
4497,34,36.49999999999997,3,72.26,31.563999999999965
4498,47,35.19999999999998,2,72.24,31.565999999999963
4499,85,28.39999999999994,2,72.45,31.514999999999958
4500,116,25.299999999999994,2,72.71,31.488999999999965
4501,107,29.19999999999989,3,72.76,31.453999999999965
4502,84,28.499999999999993,4,73.13,31.416999999999966
4503,53,37.59999999999997,2,72.76,31.513999999999964
4504,110,25.899999999999974,2,72.72,31.517999999999965
4505,48,38.09999999999997,4,72.61,31.558999999999966
4506,62,33.69999999999998,2,72.34,31.585999999999963
4507,55,31.399999999999963,4,72.16,31.573999999999966
4508,58,34.09999999999997,4,72.43,31.54699999999996
4509,59,36.999999999999986,4,72.15,31.604999999999965
4510,86,28.299999999999944,5,72.2,31.53999999999996
4511,85,28.39999999999995,4,72.06,31.553999999999963
4512,95,21.4,4,72.22,31.44799999999996
4513,55,31.399999999999956,3,72.18,31.48199999999997
4514,49,28.99999999999995,2,71.99,31.410999999999966
4515,25,37.4,3,71.31,31.50899999999997
4516,72,32.70000000000002,4,71.57,31.482999999999965
4517,77,29.199999999999967,5,71.58,31.451999999999963
4518,105,23.40000000000002,3,71.8,31.369999999999962
4519,60,36.89999999999996,2,72.04,31.435999999999964
4520,78,35.099999999999966,4,72.33,31.436999999999966
4521,105,32.4,4,72.47,31.452999999999964
4522,80,34.89999999999995,4,72.76,31.423999999999968
4523,41,29.79999999999996,2,72.53,31.416999999999966
4524,51,37.79999999999999,4,72.42,31.517999999999976
4525,90,33.89999999999998,2,72.38,31.55199999999997
4526,66,36.29999999999994,2,72.39,31.61099999999997
4527,83,28.59999999999995,4,72.35,31.584999999999965
4528,77,35.199999999999974,4,72.23,31.65699999999996
4529,68,33.099999999999994,4,72.42,31.637999999999963
4530,126,24.30000000000002,4,73.33,31.54699999999996
4531,104,20.49999999999997,2,73.66,31.423999999999964
4532,84,31.499999999999943,4,73.54,31.435999999999968
4533,54,34.499999999999964,2,73.14,31.475999999999967
4534,88,28.099999999999973,2,73.78,31.381999999999966
4535,39,38.99999999999998,4,73.45,31.44499999999997
4536,101,26.79999999999996,4,73.85,31.374999999999968
4537,69,35.99999999999995,4,74.07,31.44299999999997
4538,75,35.39999999999996,4,74.38,31.44199999999997
4539,59,30.99999999999998,5,74.58,31.39199999999997
4540,76,29.299999999999972,5,74.32,31.35799999999997
4541,38,39.099999999999994,4,73.91,31.42899999999997
4542,61,27.79999999999999,4,73.75,31.414999999999967
4543,76,35.299999999999926,5,73.87,31.432999999999964
4544,63,30.599999999999987,4,73.85,31.434999999999963
4545,72,26.699999999999974,2,74.01,31.388999999999964
4546,99,32.999999999999915,2,74.09,31.38099999999996
4547,77,32.19999999999999,2,73.94,31.425999999999963
4548,75,32.39999999999998,2,73.79,31.440999999999963
4549,50,34.89999999999999,5,73.7,31.449999999999964
4550,83,31.60000000000002,5,73.41,31.508999999999965
4551,39,32.99999999999998,4,72.87,31.56299999999997
4552,37,33.199999999999974,2,72.53,31.536999999999967
4553,60,24.900000000000002,2,72.33,31.436999999999962
4554,36,39.299999999999976,3,71.62,31.53799999999997
4555,94,27.500000000000007,2,71.71,31.46899999999997
4556,73,23.6,4,71.86,31.36399999999997
4557,79,28.999999999999993,2,71.63,31.386999999999965
4558,53,31.599999999999994,3,71.61,31.388999999999967
4559,82,28.699999999999964,5,72.05,31.314999999999962
4560,97,27.199999999999992,2,72.27,31.292999999999964
4561,132,23.699999999999974,2,72.78,31.241999999999965
4562,43,35.59999999999999,2,72.32,31.287999999999965
4563,50,31.899999999999977,4,72.32,31.317999999999966
4564,80,28.899999999999974,4,72.48,31.36199999999997
4565,93,27.59999999999994,4,72.95,31.314999999999973
4566,68,30.099999999999973,4,72.93,31.28699999999997
4567,102,26.700000000000024,6,72.89,31.290999999999972
4568,86,28.299999999999994,4,72.94,31.255999999999972
4569,74,29.499999999999993,4,72.59,31.290999999999972
4570,38,36.099999999999994,3,72.44,31.305999999999973
4571,105,32.39999999999991,4,72.49,31.360999999999976
4572,62,30.69999999999999,2,72.17,31.362999999999975
4573,81,31.799999999999955,4,72.14,31.365999999999975
4574,51,34.799999999999955,4,71.59,31.450999999999976
4575,63,24.599999999999945,2,71.24,31.39599999999998
4576,58,34.09999999999995,4,71.33,31.35699999999998
4577,66,30.29999999999999,2,71.52,31.277999999999974
4578,58,34.09999999999998,4,71.58,31.241999999999976
4579,49,34.999999999999986,4,71.04,31.295999999999978
4580,75,26.399999999999963,3,71.24,31.245999999999977
4581,89,31.0,4,71.1,31.259999999999973
4582,62,36.699999999999974,4,70.88,31.281999999999975
4583,63,33.59999999999999,4,71.12,31.287999999999975
4584,49,32.0,2,71.03,31.35699999999997
4585,68,30.099999999999987,4,70.91,31.368999999999975
4586,95,27.399999999999903,2,71.62,31.267999999999976
4587,65,30.399999999999984,2,71.28,31.301999999999975
4588,76,29.299999999999955,2,71.42,31.287999999999975
4589,66,33.30000000000001,4,71.45,31.314999999999984
4590,70,35.89999999999999,2,71.3,31.389999999999976
4591,105,26.399999999999977,2,71.93,31.29699999999998
4592,64,30.5,4,71.3,31.32999999999998
4593,91,27.800000000000008,2,71.91,31.20899999999998
4594,37,39.19999999999999,5,71.7,31.289999999999978
4595,114,25.500000000000007,2,71.95,31.264999999999972
4596,78,32.09999999999997,5,72.11,31.278999999999975
4597,110,19.900000000000023,4,72.87,31.112999999999975
4598,62,30.700000000000003,2,73.02,31.067999999999973
4599,32,39.69999999999999,4,72.49,31.180999999999976
4600,54,34.49999999999999,3,71.87,31.272999999999975
4601,62,33.7,2,71.42,31.317999999999973
4602,34,33.5,4,70.92,31.367999999999974
4603,55,31.399999999999967,2,70.94,31.305999999999976
4604,56,31.29999999999995,2,70.4,31.35999999999997
4605,85,28.399999999999963,3,70.77,31.26299999999998
4606,70,29.899999999999963,4,70.85,31.22499999999998
4607,44,29.5,4,70.74,31.205999999999975
4608,82,28.700000000000017,3,70.98,31.151999999999976
4609,122,24.69999999999993,5,71.61,31.028999999999975
4610,76,32.3,2,71.51,31.068999999999978
4611,79,34.99999999999993,4,71.45,31.134999999999973
4612,61,30.799999999999997,4,71.11,31.228999999999978
4613,45,35.399999999999984,2,71.01,31.268999999999984
4614,87,28.199999999999946,2,71.39,31.26099999999998
4615,69,33.0,4,71.83,31.21699999999998
4616,51,31.799999999999986,2,71.62,31.20799999999998
4617,92,27.699999999999946,4,71.77,31.19299999999998
4618,61,24.799999999999965,4,71.33,31.20699999999998
4619,55,34.39999999999998,2,71.28,31.181999999999984
4620,86,31.299999999999947,3,71.36,31.143999999999977
4621,61,36.79999999999997,6,70.92,31.187999999999985
4622,86,31.299999999999986,6,70.98,31.15199999999998
4623,53,31.6,3,71.1,31.169999999999977
4624,70,29.899999999999995,4,71.29,31.09099999999998
4625,76,26.29999999999999,2,71.15,31.014999999999983
4626,45,32.399999999999984,2,70.94,30.97599999999998
4627,38,30.099999999999977,3,70.49,30.990999999999982
4628,64,33.49999999999999,3,70.36,30.97399999999998
4629,49,28.999999999999964,2,70.17,30.93299999999998
4630,49,25.999999999999964,5,69.4,30.949999999999978
4631,113,22.599999999999937,2,69.49,30.970999999999975
4632,63,27.59999999999998,2,69.28,30.931999999999974
4633,37,36.199999999999996,3,69.11,30.948999999999977
4634,75,26.399999999999977,2,68.98,30.931999999999974
4635,103,26.599999999999934,3,69.62,30.807999999999975
4636,81,28.800000000000004,2,69.42,30.827999999999978
4637,42,38.69999999999998,4,69.15,30.854999999999983
4638,103,32.59999999999998,2,69.43,30.826999999999977
4639,94,21.50000000000002,4,69.78,30.73199999999998
4640,115,31.4,4,70.17,30.752999999999975
4641,45,32.399999999999984,3,70.24,30.685999999999982
4642,79,34.99999999999997,4,70.42,30.757999999999978
4643,28,34.1,3,69.94,30.74599999999998
4644,43,38.59999999999996,2,69.74,30.82599999999998
4645,40,29.899999999999977,2,69.42,30.85799999999998
4646,58,31.09999999999997,4,69.01,30.838999999999977
4647,50,31.899999999999963,2,68.74,30.835999999999977
4648,45,32.399999999999984,4,68.44,30.835999999999984
4649,48,38.09999999999997,2,68.42,30.86799999999998
4650,63,36.599999999999994,5,68.22,30.917999999999978
4651,71,29.799999999999933,2,68.54,30.885999999999978
4652,106,23.30000000000001,4,69.23,30.786999999999974
4653,43,38.59999999999997,4,69.06,30.923999999999975
4654,103,26.59999999999994,2,69.73,30.796999999999976
4655,86,28.29999999999999,2,69.65,30.804999999999982
4656,100,29.8999999999999,3,69.92,30.867999999999984
4657,79,28.999999999999964,3,69.92,30.86799999999998
4658,67,30.199999999999978,2,70.06,30.85399999999998
4659,54,31.49999999999995,2,69.78,30.881999999999977
4660,38,33.09999999999999,4,69.19,30.940999999999978
4661,96,27.299999999999912,5,68.83,30.976999999999972
4662,71,26.799999999999976,4,69.11,30.888999999999978
4663,34,33.499999999999986,2,68.95,30.904999999999973
4664,59,33.99999999999999,4,68.74,30.955999999999975
4665,71,29.79999999999996,2,68.52,30.97799999999998
4666,50,31.89999999999999,4,68.34,30.99599999999998
4667,47,35.19999999999997,4,67.79,31.08099999999998
4668,34,33.49999999999999,2,67.27,31.132999999999978
4669,85,28.39999999999999,5,67.38,31.121999999999975
4670,59,24.999999999999993,2,67.59,31.01099999999997
4671,53,37.59999999999996,2,67.07,31.062999999999978
4672,98,21.09999999999999,5,67.43,30.966999999999974
4673,92,30.699999999999907,5,67.54,30.955999999999975
4674,74,29.499999999999957,2,67.77,30.902999999999974
4675,59,33.99999999999994,2,67.73,30.996999999999975
4676,74,32.49999999999995,5,67.89,30.980999999999977
4677,88,28.099999999999998,4,68.11,30.958999999999982
4678,96,27.299999999999947,4,68.49,30.890999999999977
4679,59,30.99999999999995,2,68.59,30.850999999999978
4680,59,33.999999999999964,2,68.43,30.92699999999997
4681,129,17.99999999999998,2,68.83,30.796999999999976
4682,84,22.500000000000007,3,69.05,30.654999999999983
4683,62,30.699999999999996,3,69.04,30.625999999999976
4684,44,38.499999999999964,4,68.99,30.690999999999978
4685,65,30.39999999999995,4,68.96,30.693999999999974
4686,71,35.79999999999996,4,68.72,30.777999999999977
4687,82,31.699999999999967,4,68.89,30.790999999999983
4688,95,27.39999999999999,4,69.08,30.77199999999998
4689,55,31.399999999999963,4,68.97,30.75299999999998
4690,66,33.3,4,68.93,30.72699999999998
4691,80,28.899999999999988,2,68.68,30.75199999999998
4692,82,28.69999999999998,2,68.86,30.733999999999977
4693,50,37.89999999999997,2,68.45,30.834999999999976
4694,64,33.49999999999998,2,68.72,30.777999999999974
4695,61,24.799999999999955,2,68.19,30.770999999999976
4696,74,32.50000000000002,4,68.15,30.774999999999974
4697,64,30.499999999999993,4,67.69,30.880999999999975
